OBJECTID,SHAPE_Area,SHAPE_Leng,WADMKC,WADMKK,WADMPR,mean,month,var,year
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,19.971106975481757,7,tmean_c,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,20.50026768110264,7,tmean_c,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,20.870807591416195,7,tmean_c,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,22.85402678212813,7,tmean_c,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,21.470158267595526,7,tmean_c,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,23.794582477692643,7,tmean_c,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,19.407173591612178,7,tmean_c,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,19.94542331900649,7,tmean_c,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,17.80395827999119,7,tmean_c,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,22.25842780387974,7,tmean_c,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,18.568826725553578,7,tmean_c,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.106983341802504,7,tmean_c,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,20.79920102327956,7,tmean_c,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,19.958020103924135,7,tmean_c,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,17.984745698372425,7,tmean_c,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,19.990663178797174,7,tmean_c,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,18.980873369697495,7,tmean_c,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,19.36844883170182,7,tmean_c,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,19.84448954674508,7,tmean_c,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,19.952064893105696,7,tmean_c,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,19.74548821937722,8,tmean_c,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,20.130555745606806,8,tmean_c,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,19.32498318379043,8,tmean_c,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,21.440369682981707,8,tmean_c,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,22.85078990621809,8,tmean_c,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,22.81149734624967,8,tmean_c,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,20.800951187679804,8,tmean_c,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,20.913358532485166,8,tmean_c,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,18.886651732448062,8,tmean_c,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,20.98268917684749,8,tmean_c,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,19.554716752816297,8,tmean_c,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,22.47095383048543,8,tmean_c,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,19.91996188321226,8,tmean_c,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,20.955871723544224,8,tmean_c,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,22.325650782888445,8,tmean_c,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,18.371904601144085,8,tmean_c,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,20.146768783241214,8,tmean_c,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,21.24254892071313,8,tmean_c,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,20.108033055608136,8,tmean_c,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,19.89003522729365,8,tmean_c,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,20.553190851071733,8,tmean_c,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,20.40729586958536,8,tmean_c,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,20.750720551660727,8,tmean_c,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,20.986773482924523,8,tmean_c,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,22.456333845405197,8,tmean_c,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,21.21311922298331,8,tmean_c,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,23.185048983174,8,tmean_c,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,19.445677078813304,8,tmean_c,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,19.993069133963672,8,tmean_c,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,18.22752257929316,8,tmean_c,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,22.000704661430508,8,tmean_c,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,18.997128398994043,8,tmean_c,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.391568754984867,8,tmean_c,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,20.580849595663196,8,tmean_c,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,20.028144506447084,8,tmean_c,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,18.411741784737615,8,tmean_c,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,20.04339570939036,8,tmean_c,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,19.08867265182349,8,tmean_c,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,19.736690156177826,8,tmean_c,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,20.172101654544974,8,tmean_c,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,20.01156239926342,8,tmean_c,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,20.137676230982755,9,tmean_c,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,20.443745921947365,9,tmean_c,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,19.64066319725068,9,tmean_c,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,21.756694829175142,9,tmean_c,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,23.188645200376175,9,tmean_c,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,23.14417060762544,9,tmean_c,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,21.127855926713146,9,tmean_c,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,21.2311946694368,9,tmean_c,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,19.214098417334128,9,tmean_c,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,21.325899089131397,9,tmean_c,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,19.882050365494557,9,tmean_c,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,22.72289888403535,9,tmean_c,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,20.263056921006097,9,tmean_c,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,21.2576715151469,9,tmean_c,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,22.634132318312943,9,tmean_c,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,18.65995654725194,9,tmean_c,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,20.455108190465882,9,tmean_c,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,21.56258409288195,9,tmean_c,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,20.427961782213966,9,tmean_c,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,20.244232177734375,9,tmean_c,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,20.906750990302026,9,tmean_c,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,20.704729912531903,9,tmean_c,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,21.06910049288251,9,tmean_c,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,21.34529431201369,9,tmean_c,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,22.765713840060812,9,tmean_c,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,21.525639029148866,9,tmean_c,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,23.404637993706615,9,tmean_c,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,19.739044355670885,9,tmean_c,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,20.33191663953994,9,tmean_c,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,18.505383582716433,9,tmean_c,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,22.35971972001471,9,tmean_c,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,19.294316770718172,9,tmean_c,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,22.72390443744083,9,tmean_c,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,20.950075809539342,9,tmean_c,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,20.36176666909077,9,tmean_c,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,18.694781354704137,9,tmean_c,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,20.382639894448946,9,tmean_c,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,19.29386226553961,9,tmean_c,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,20.036923692491342,9,tmean_c,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,20.472861735026072,9,tmean_c,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,20.34765487627427,9,tmean_c,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.75353447223832,10,tmean_c,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,22.315024973551445,10,tmean_c,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,21.171582161659774,10,tmean_c,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,22.9516463255891,10,tmean_c,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,24.343490969750203,10,tmean_c,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,24.557360561072535,10,tmean_c,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.92448676910636,10,tmean_c,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,23.06953125048258,10,tmean_c,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.51127405226607,10,tmean_c,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,22.863981222158976,10,tmean_c,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.224276156294817,10,tmean_c,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,24.01478381084159,10,tmean_c,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,21.96231162023282,10,tmean_c,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.436468865794545,10,tmean_c,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.020758347461552,10,tmean_c,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,19.83971571217979,10,tmean_c,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,22.330445000433166,10,tmean_c,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,23.50959714720508,10,tmean_c,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,22.293603911498828,10,tmean_c,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,21.99077713668987,10,tmean_c,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,22.58846499098529,10,tmean_c,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,22.527601111787142,10,tmean_c,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.93147329535797,10,tmean_c,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,23.039344895628876,10,tmean_c,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.067054018410317,10,tmean_c,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,22.826935445879823,10,tmean_c,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,24.64405544650174,10,tmean_c,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,20.843301432619835,10,tmean_c,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,22.13651727655883,10,tmean_c,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,19.754274541254144,10,tmean_c,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,23.91803893618646,10,tmean_c,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,20.784847914621942,10,tmean_c,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,24.469333427928913,10,tmean_c,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,22.688055137481957,10,tmean_c,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,22.186130941195074,10,tmean_c,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,20.00104002248657,10,tmean_c,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,22.18232820091489,10,tmean_c,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,20.349220714833987,10,tmean_c,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.772970146261258,10,tmean_c,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,22.354538792435847,10,tmean_c,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,22.162675763201978,10,tmean_c,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.96980580223935,11,tmean_c,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,22.428388412193044,11,tmean_c,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,21.261097539996765,11,tmean_c,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,23.061492928540577,11,tmean_c,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,24.450314827907242,11,tmean_c,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,24.92105214518462,11,tmean_c,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.991615173774395,11,tmean_c,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,23.091785240173348,11,tmean_c,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.694698574857902,11,tmean_c,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,23.113671636351068,11,tmean_c,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.436970747605912,11,tmean_c,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,24.358060039208123,11,tmean_c,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,22.072227040350764,11,tmean_c,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.486155372195807,11,tmean_c,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.3451847407211,11,tmean_c,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,20.05703022315491,11,tmean_c,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,22.397666768674526,11,tmean_c,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,23.274566053339363,11,tmean_c,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,22.471066044159354,11,tmean_c,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,22.318378935919895,11,tmean_c,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,22.752934910002217,11,tmean_c,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,22.385752626154645,11,tmean_c,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.952456365926036,11,tmean_c,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,23.138889469264193,11,tmean_c,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.208626874287972,11,tmean_c,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,22.98500155844022,11,tmean_c,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,25.101831626892135,11,tmean_c,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,21.004327924890475,11,tmean_c,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,22.406025420294895,11,tmean_c,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,19.89658571236146,11,tmean_c,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,24.214535030642704,11,tmean_c,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,20.831036467999162,11,tmean_c,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,24.244070371762692,11,tmean_c,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,22.975097211201994,11,tmean_c,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,22.435862521358725,11,tmean_c,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,20.11830513598642,11,tmean_c,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,22.442332872851164,11,tmean_c,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,20.56584590773466,11,tmean_c,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.78407748328318,11,tmean_c,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,22.34966420067684,11,tmean_c,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,22.42175684056733,11,tmean_c,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.561183652030465,12,tmean_c,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,21.9308241302053,12,tmean_c,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,20.761780022072024,12,tmean_c,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,22.8839117971873,12,tmean_c,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,24.372912509694913,12,tmean_c,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,24.771304583780406,12,tmean_c,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.359195905116536,12,tmean_c,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,22.435093019884814,12,tmean_c,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.286591292133867,12,tmean_c,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,22.815308630338293,12,tmean_c,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.10532199326141,12,tmean_c,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,24.276282303031337,12,tmean_c,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,21.637417548112875,12,tmean_c,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.270483814772756,12,tmean_c,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.18996295698134,12,tmean_c,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,19.623276175294077,12,tmean_c,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,21.88616071174651,12,tmean_c,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,22.58593999546548,12,tmean_c,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,21.99286927874017,12,tmean_c,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,21.882092576385844,12,tmean_c,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,22.176832803396742,12,tmean_c,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,21.752863372641567,12,tmean_c,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.337172429344538,12,tmean_c,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,22.508251793648046,12,tmean_c,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.098395919799827,12,tmean_c,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,22.775644145226952,12,tmean_c,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,25.109390123428852,12,tmean_c,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,20.698651246986362,12,tmean_c,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,21.953913235408038,12,tmean_c,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,19.31262685529881,12,tmean_c,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,23.958862220246495,12,tmean_c,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,20.232221470668588,12,tmean_c,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,23.346032695826228,12,tmean_c,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,22.59195300745344,12,tmean_c,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,21.978362821458145,12,tmean_c,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,19.52891216325997,12,tmean_c,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,21.97808743449643,12,tmean_c,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,20.257048009758083,12,tmean_c,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,21.223795093003144,12,tmean_c,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,21.816374120404646,12,tmean_c,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,21.966804122924838,12,tmean_c,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,21.623433433148467,1,tmean_c,2024
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,21.863425376646006,1,tmean_c,2024
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,20.608024381327134,1,tmean_c,2024
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,22.977835020199148,1,tmean_c,2024
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,24.580930661984272,1,tmean_c,2024
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,24.996763000253903,1,tmean_c,2024
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,22.12192461353832,1,tmean_c,2024
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,22.199205511721686,1,tmean_c,2024
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,20.16524653791732,1,tmean_c,2024
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,22.94754593052449,1,tmean_c,2024
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,21.118090361273275,1,tmean_c,2024
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,24.543259625738553,1,tmean_c,2024
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,21.61406768117246,1,tmean_c,2024
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,22.242442493028562,1,tmean_c,2024
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,24.410565360911267,1,tmean_c,2024
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,19.408967447128006,1,tmean_c,2024
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,21.798679072882557,1,tmean_c,2024
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,22.368595195143712,1,tmean_c,2024
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,21.953369097317392,1,tmean_c,2024
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,21.894878354636603,1,tmean_c,2024
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,21.923260000607375,1,tmean_c,2024
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,21.534768052046253,1,tmean_c,2024
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,22.15448829720456,1,tmean_c,2024
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,22.181373535207655,1,tmean_c,2024
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,24.319570159912132,1,tmean_c,2024
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,22.917806800981584,1,tmean_c,2024
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,25.415942702754876,1,tmean_c,2024
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,20.596698543187493,1,tmean_c,2024
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,21.947944813389967,1,tmean_c,2024
