OBJECTID_1,SHAPE_Area,SHAPE_Leng,WADMKC,WADMKK,WADMPR,mean,month,var,year
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,90.84969507990337,12,rh_percent,2022
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,89.81641592274687,1,rh_percent,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,89.11149671964155,1,rh_percent,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,89.06577140960049,1,rh_percent,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,89.21600920465856,1,rh_percent,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,88.9115551915594,1,rh_percent,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,88.13534397906506,1,rh_percent,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,86.48242303470218,1,rh_percent,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,89.42066341396774,1,rh_percent,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,89.41730186279594,1,rh_percent,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,89.07199527917794,1,rh_percent,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,88.35570930074036,1,rh_percent,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,89.06104702237316,1,rh_percent,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,86.38663755444625,1,rh_percent,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,89.10927226590637,1,rh_percent,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,89.76021068825631,1,rh_percent,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,86.8485788662658,1,rh_percent,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,89.49637160964193,1,rh_percent,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,89.13677440346999,1,rh_percent,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,89.4181793583584,1,rh_percent,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,88.96713607327669,1,rh_percent,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,88.97425356661816,1,rh_percent,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,89.46346058496944,1,rh_percent,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,89.43604554465132,1,rh_percent,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,89.30402727510317,1,rh_percent,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,89.63829728771398,1,rh_percent,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,87.9704686507732,1,rh_percent,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,88.4847688524416,1,rh_percent,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,85.20570290977174,1,rh_percent,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,89.84529218817819,1,rh_percent,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,88.944571807123,1,rh_percent,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,89.75670512207675,1,rh_percent,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,87.55217227426417,1,rh_percent,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,89.4269211657104,1,rh_percent,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,90.15949616297854,1,rh_percent,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,88.80529076882115,1,rh_percent,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,88.93446737835868,1,rh_percent,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,89.67086087651714,1,rh_percent,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,88.98076732808872,1,rh_percent,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,90.68880791224855,1,rh_percent,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,89.30415916845408,1,rh_percent,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,89.24771658139107,1,rh_percent,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,88.93924431182899,1,rh_percent,2023
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,92.12852418009301,2,rh_percent,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,89.33288908794144,2,rh_percent,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,91.33281403502696,2,rh_percent,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,90.71155490677602,2,rh_percent,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,87.53010155544399,2,rh_percent,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,86.30125714479037,2,rh_percent,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,85.52779876240866,2,rh_percent,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,92.00236765676212,2,rh_percent,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,92.06741645162884,2,rh_percent,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,89.68632777217641,2,rh_percent,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,87.71856583826053,2,rh_percent,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,88.35751710067876,2,rh_percent,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,84.6199524598088,2,rh_percent,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,90.4670620303428,2,rh_percent,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,88.77515217380889,2,rh_percent,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,85.63845802747036,2,rh_percent,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,90.29827506085475,2,rh_percent,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,91.35774446344695,2,rh_percent,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,91.96452668251894,2,rh_percent,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,91.29818139409323,2,rh_percent,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,91.19064915274764,2,rh_percent,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,91.85318037336211,2,rh_percent,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,91.7652983187744,2,rh_percent,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,91.84926404741692,2,rh_percent,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,91.96750566594658,2,rh_percent,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,86.19402139256708,2,rh_percent,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,87.00073733847158,2,rh_percent,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,83.35532329811033,2,rh_percent,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,89.24336619984481,2,rh_percent,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,91.23524301369108,2,rh_percent,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,91.78080706332267,2,rh_percent,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,87.18717440734082,2,rh_percent,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,91.50494002721769,2,rh_percent,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,92.44443464023824,2,rh_percent,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,88.88844288440336,2,rh_percent,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,91.25042390252288,2,rh_percent,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,91.70811054364266,2,rh_percent,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,91.28748200459374,2,rh_percent,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,90.5321133009368,2,rh_percent,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,91.4271929501531,2,rh_percent,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,91.39669825785316,2,rh_percent,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,91.24324704001424,2,rh_percent,2023
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,89.38448069318753,3,rh_percent,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,88.5402590208884,3,rh_percent,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,88.88424255387278,3,rh_percent,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,88.74767212283878,3,rh_percent,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,88.10304811501608,3,rh_percent,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,87.45255542888074,3,rh_percent,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,85.98307256634736,3,rh_percent,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,89.1688498243039,3,rh_percent,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,89.17788769210664,3,rh_percent,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,88.46895105797532,3,rh_percent,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,87.77791427851484,3,rh_percent,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,88.33870942410319,3,rh_percent,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,86.04422697188055,3,rh_percent,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,88.710320888379,3,rh_percent,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,88.74234544155337,3,rh_percent,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,86.3936462788147,3,rh_percent,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,88.66431421481317,3,rh_percent,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,88.90732946700935,3,rh_percent,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,89.13828403910124,3,rh_percent,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,88.85217087185202,3,rh_percent,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,88.80198455963446,3,rh_percent,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,89.16129473667036,3,rh_percent,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,89.05989421856593,3,rh_percent,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,89.08749132337746,3,rh_percent,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,89.25503554541763,3,rh_percent,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,87.4216501988703,3,rh_percent,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,87.83838506774006,3,rh_percent,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,84.96826969279101,3,rh_percent,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,88.77481446244438,3,rh_percent,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,88.81858371154603,3,rh_percent,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,89.03920002292155,3,rh_percent,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,87.01821069215819,3,rh_percent,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,88.95017093627214,3,rh_percent,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,89.5692927988893,3,rh_percent,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,88.21464515918088,3,rh_percent,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,88.82423448666485,3,rh_percent,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,89.01513941344558,3,rh_percent,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,88.84144716515686,3,rh_percent,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,89.36585446919017,3,rh_percent,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,88.94194183283517,3,rh_percent,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,88.94340276878523,3,rh_percent,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,88.82156304650451,3,rh_percent,2023
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,88.17383437679506,4,rh_percent,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,88.71910874090065,4,rh_percent,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,87.76535140821797,4,rh_percent,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,87.75906003977278,4,rh_percent,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,88.058034021288,4,rh_percent,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,87.35804584914823,4,rh_percent,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,86.5034158161359,4,rh_percent,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,87.91887597356471,4,rh_percent,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,87.9024388562702,4,rh_percent,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,87.91803898101773,4,rh_percent,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,88.25831510077018,4,rh_percent,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,88.48982633322748,4,rh_percent,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,86.40238051414347,4,rh_percent,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,88.09808674647574,4,rh_percent,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,88.31737800140183,4,rh_percent,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,86.86018047431057,4,rh_percent,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,87.77890350364848,4,rh_percent,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,87.75740347248738,4,rh_percent,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,87.77133228061345,4,rh_percent,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,87.77639245411115,4,rh_percent,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,87.98408123590565,4,rh_percent,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,87.96408606470924,4,rh_percent,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,87.65835432454735,4,rh_percent,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,87.84916332142708,4,rh_percent,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,88.05375777279907,4,rh_percent,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,87.60828688597384,4,rh_percent,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,88.04338809295294,4,rh_percent,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,85.31028587983116,4,rh_percent,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,88.40688572480596,4,rh_percent,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,87.88316100377557,4,rh_percent,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,87.39010665347182,4,rh_percent,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,87.56291196999723,4,rh_percent,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,87.46006965938122,4,rh_percent,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,88.32684662442149,4,rh_percent,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,88.67707549031131,4,rh_percent,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,87.84880518007171,4,rh_percent,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,87.40306156105922,4,rh_percent,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,87.89693963507605,4,rh_percent,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,88.60482544504949,4,rh_percent,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,87.63393020638014,4,rh_percent,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,87.74498482290834,4,rh_percent,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,87.86504711595732,4,rh_percent,2023
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,86.94891134479573,5,rh_percent,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,88.3262214007803,5,rh_percent,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,88.42814666061808,5,rh_percent,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,87.74027388641251,5,rh_percent,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,86.31011453233204,5,rh_percent,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,86.22796881803087,5,rh_percent,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,84.5798966084957,5,rh_percent,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,87.93177485546474,5,rh_percent,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,88.00303123522603,5,rh_percent,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,87.50745342431647,5,rh_percent,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,86.97459287918107,5,rh_percent,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,87.40696671161534,5,rh_percent,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,83.71580262525359,5,rh_percent,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,88.14412472585768,5,rh_percent,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,87.23885730144409,5,rh_percent,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,84.71955548682479,5,rh_percent,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,87.24683003617992,5,rh_percent,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,88.3343352190014,5,rh_percent,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,88.12534180275766,5,rh_percent,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,88.55846684277672,5,rh_percent,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,88.72825251540914,5,rh_percent,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,87.69152075215959,5,rh_percent,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,87.95314803731875,5,rh_percent,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,88.16036052815376,5,rh_percent,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,87.355222021419,5,rh_percent,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,85.42338195007788,5,rh_percent,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,86.1176267949838,5,rh_percent,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,82.37359831939486,5,rh_percent,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,87.13397308111357,5,rh_percent,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,88.67787424473134,5,rh_percent,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,87.25413898237119,5,rh_percent,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,86.26747107168183,5,rh_percent,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,87.54737712345099,5,rh_percent,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,86.36878510781752,5,rh_percent,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,88.1194762098908,5,rh_percent,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,88.6607241951389,5,rh_percent,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,87.32022836265388,5,rh_percent,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,88.63714157985287,5,rh_percent,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,87.4006435914239,5,rh_percent,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,87.94452779310055,5,rh_percent,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,88.18775484147534,5,rh_percent,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,88.66883199101993,5,rh_percent,2023
19,0.00704721667414,0.551937022069,Balubur Limbangan,Garut,Jawa Barat,85.73459897164948,6,rh_percent,2023
29,0.00994920128902,0.498717502599,Banjarwangi,Garut,Jawa Barat,89.76249954873488,6,rh_percent,2023
34,0.00387701787238,0.466619020777,Banyuresmi,Garut,Jawa Barat,88.85194714674131,6,rh_percent,2023
41,0.00377332165161,0.323563001001,Bayongbong,Garut,Jawa Barat,88.05430265974188,6,rh_percent,2023
69,0.0138913839324,0.896048780705,Bungbulang,Garut,Jawa Barat,88.02911881695935,6,rh_percent,2023
79,0.0093655059389,0.664791293249,Caringin,Garut,Jawa Barat,88.09219161111477,6,rh_percent,2023
93,0.0176866755796,0.734655704781,Cibalong,Garut,Jawa Barat,87.36101869627034,6,rh_percent,2023
96,0.0031259061506,0.356240171341,Cibatu,Garut,Jawa Barat,87.52107085586725,6,rh_percent,2023
110,0.00174291448018,0.226564261522,Cibiuk,Garut,Jawa Barat,87.53356377845655,6,rh_percent,2023
130,0.00272391026561,0.259079402271,Cigedug,Garut,Jawa Barat,88.2280985334796,6,rh_percent,2023
138,0.00447076701275,0.328957296726,Cihurip,Garut,Jawa Barat,88.99005465285757,6,rh_percent,2023
145,0.00877105191672,0.733471298424,Cikajang,Garut,Jawa Barat,88.82616999374586,6,rh_percent,2023
160,0.0144442726556,0.646888090051,Cikelet,Garut,Jawa Barat,86.63984376884879,6,rh_percent,2023
169,0.00653810063178,0.494807261914,Cilawu,Garut,Jawa Barat,89.05810358855243,6,rh_percent,2023
220,0.0131496583772,0.641894318181,Cisewu,Garut,Jawa Barat,88.42013556698043,6,rh_percent,2023
223,0.0141322512659,0.665266503991,Cisompet,Garut,Jawa Barat,87.42552816455947,6,rh_percent,2023
224,0.00750923336275,0.439466170018,Cisurupan,Garut,Jawa Barat,87.53505031241198,6,rh_percent,2023
249,0.00245941913595,0.384481696202,Garut Kota,Garut,Jawa Barat,88.68926259465967,6,rh_percent,2023
299,0.0031484713815,0.298128997356,Kadungora,Garut,Jawa Barat,87.55364905554511,6,rh_percent,2023
314,0.00433984366237,0.307214204406,Karangpawitan,Garut,Jawa Barat,89.07794389187508,6,rh_percent,2023
317,0.00251785268648,0.225458478591,Karangtengah,Garut,Jawa Barat,89.57385915957208,6,rh_percent,2023
332,0.00199121169243,0.279712115836,Kersamanah,Garut,Jawa Barat,87.37677648336428,6,rh_percent,2023
356,0.00577596704376,0.469132088729,Leles,Garut,Jawa Barat,87.59250378446997,6,rh_percent,2023
365,0.00193521890584,0.331001480214,Leuwigoong,Garut,Jawa Barat,87.93273019538333,6,rh_percent,2023
381,0.00852173195363,0.49052935546,Malangbong,Garut,Jawa Barat,86.8063643865634,6,rh_percent,2023
396,0.00353988874243,0.333146337727,Mekarmukti,Garut,Jawa Barat,87.72174868870177,6,rh_percent,2023
420,0.0156765180059,0.80860228674,Pakenjeng,Garut,Jawa Barat,88.08101209780575,6,rh_percent,2023
428,0.00387713859664,0.3636260503,Pameungpeuk,Garut,Jawa Barat,85.72397051057531,6,rh_percent,2023
430,0.0104450021215,0.550010293389,Pamulihan,Garut,Jawa Barat,88.03157053639826,6,rh_percent,2023
438,0.00167772427629,0.334748194815,Pangatikan,Garut,Jawa Barat,89.38575548974346,6,rh_percent,2023
461,0.00451259005747,0.412668753736,Pasirwangi,Garut,Jawa Barat,86.65602557501344,6,rh_percent,2023
468,0.00456345295184,0.300907189797,Peundeuy,Garut,Jawa Barat,88.57090763264995,6,rh_percent,2023
506,0.0046456155587,0.434772276231,Samarang,Garut,Jawa Barat,87.20432549786052,6,rh_percent,2023
510,0.0029067808153,0.400490095756,Selaawi,Garut,Jawa Barat,84.93507809813845,6,rh_percent,2023
524,0.00431435996945,0.335034623681,Singajaya,Garut,Jawa Barat,89.89323761287223,6,rh_percent,2023
533,0.00258570591084,0.295153888781,Sucinaraja,Garut,Jawa Barat,89.3217201978869,6,rh_percent,2023
554,0.00267409968887,0.333443854312,Sukaresmi,Garut,Jawa Barat,86.77889001137713,6,rh_percent,2023
562,0.00303365528774,0.30755174976,Sukawening,Garut,Jawa Barat,89.28064823969578,6,rh_percent,2023
578,0.00895694247179,0.535401365841,Talegong,Garut,Jawa Barat,87.74228463050677,6,rh_percent,2023
597,0.00423073509134,0.296157460258,Tarogong Kaler,Garut,Jawa Barat,87.96689305928734,6,rh_percent,2023
598,0.00160665653325,0.256536759548,Tarogong Kidul,Garut,Jawa Barat,88.43506798203207,6,rh_percent,2023
621,0.00185013551746,0.317929292318,Wanaraja,Garut,Jawa Barat,89.35199329259471,6,rh_percent,2023
